2020-03-09 19:26:59.936842,38.55998,-121.77837,5.79676,4.0,8
2020-03-09 19:27:00.948014,38.55999,-121.77839,5.20412,4.1,8
2020-03-09 19:27:01.948030,38.56,-121.7784,6.35236,4.2,8
2020-03-09 19:27:02.948022,38.56001,-121.77842,5.94492,4.3,8
2020-03-09 19:27:03.948022,38.56002,-121.77843,5.14856,4.3,8
2020-03-09 19:27:04.948041,38.56003,-121.77845,4.83372,4.3,8
2020-03-09 19:27:05.948031,38.56003,-121.77846,5.1856,4.1,8
2020-03-09 19:27:06.948041,38.56004,-121.77848,5.59304,4.0,8
2020-03-09 19:27:07.948059,38.56005,-121.77849,5.72268,3.9,8
2020-03-09 19:27:08.948052,38.56005,-121.77851,5.68564,3.9,8
2020-03-09 19:27:09.948122,38.56006,-121.77853,4.92632,3.8,8
2020-03-09 19:27:10.948073,38.56007,-121.77854,5.16708,3.8,8
2020-03-09 19:27:11.948086,38.56007,-121.77855,5.42636,3.8,8
2020-03-09 19:27:12.948080,38.56008,-121.77857,4.87076,3.7,8
2020-03-09 19:27:13.948085,38.56009,-121.77859,5.72268,3.6,8
2020-03-09 19:27:14.948125,38.56009,-121.77861,6.07456,3.5,8
2020-03-09 19:27:15.948117,38.5601,-121.77863,6.22272,3.5,8
2020-03-09 19:27:16.948132,38.5601,-121.77864,4.27812,3.4,8
2020-03-09 19:27:17.948153,38.56011,-121.77866,4.09292,3.2,8
2020-03-09 19:27:18.948126,38.56011,-121.77867,4.64852,3.0,8
2020-03-09 19:27:19.948137,38.56011,-121.77869,4.20404,2.7,8
2020-03-09 19:27:20.948159,38.56011,-121.7787,4.61148,2.3,8
2020-03-09 19:27:21.948159,38.56011,-121.77871,4.77816,1.9,8
2020-03-09 19:27:22.948163,38.56012,-121.77872,3.31508,1.4,8
2020-03-09 19:27:23.948162,38.56012,-121.77873,3.94476,1.3,8
2020-03-09 19:27:24.948169,38.56012,-121.77875,4.88928,1.3,8
2020-03-09 19:27:25.948196,38.56012,-121.77877,4.167,1.3,8
2020-03-09 19:27:26.948176,38.56012,-121.77878,3.74104,1.4,8
2020-03-09 19:27:27.948174,38.56012,-121.77879,4.5374,1.2,8
2020-03-09 19:27:28.948179,38.56011,-121.77881,3.20396,1.1,8
